user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,activity_intensity,stress_sleep_ratio,health_score
1804,77.8,98.4,2247.6,6.2,Highly_Active,2,174863.28,0.3226,0.866100
1805,75.2,98.6,17249.4,6.8,Sedentary,1,1297154.88,0.1471,0.919400
1806,105.8,93.5,13919.9,7.6,Sedentary,1,1472725.42,0.1316,0.929000
1807,79.3,95.7,2418.5,6.2,Highly_Active,3,191787.05,0.4839,0.825300
1808,80.9,98.6,5840.5,6.3,Sedentary,7,472496.45,1.1111,0.720650
1809,40.0,96.6,3837.9,4.7,Sedentary,3,153516.00,0.6383,0.772650
1810,75.4,99.4,30680.5,2.5,Sedentary,1,2313309.70,0.4000,0.761350
1811,79.5,97.9,12335.9,0.0,Highly_Active,10,980704.05,NULL,0.391600
1812,55.3,100.0,270.6,9.2,Active,10,14964.18,1.0870,0.745000
1813,54.6,99.4,28947.0,6.2,Active,5,1580506.20,0.8065,0.780100
1814,81.5,98.3,349.8,6.0,Sedentary,7,28508.70,1.1667,0.708200
1815,64.3,98.0,1290.0,6.0,Sedentary,8,82947.00,1.3333,0.677000
1816,89.8,98.1,20767.0,4.2,Sedentary,8,1864876.60,1.9048,0.609900
1817,62.5,98.3,6316.8,0.0,Sedentary,8,394800.00,NULL,0.453200
1818,78.9,99.9,32227.0,5.1,Highly_Active,7,2542710.30,1.3725,0.680850
1819,79.6,97.5,13517.4,5.5,Highly_Active,10,1075985.04,1.8182,0.596250
1820,57.7,97.6,5534.8,6.4,Sedentary,2,319357.96,0.3125,0.870400
1821,77.8,98.4,2293.2,6.0,Highly_Active,2,178410.96,0.3333,0.858600
1822,104.6,100.0,6765.1,5.9,Sedentary,1,707629.46,0.1695,0.891250
1823,106.5,96.2,86.2,7.6,Sedentary,10,9180.30,1.3158,0.669800
1824,100.0,94.7,5974.8,6.1,Sedentary,4,597480.00,0.6557,0.787550
1825,58.8,100.0,36119.1,8.5,Sedentary,10,2123803.08,1.1765,0.718750
1826,89.5,98.1,9485.1,8.2,Active,3,848916.45,0.3659,0.909900
1827,59.4,98.5,1779.0,7.7,Active,1,105672.60,0.1299,0.952750
1828,99.5,100.0,2518.1,5.5,Active,9,250550.95,1.6364,0.636250
1829,47.0,96.4,3279.8,5.0,Active,7,154150.60,1.4000,0.663100
1830,75.4,98.9,15892.3,6.1,Sedentary,3,1198279.42,0.4918,0.834350
1831,58.0,100.0,4077.9,8.3,Active,4,236518.20,0.4819,0.891250
1832,66.2,97.7,9852.2,6.0,Sedentary,1,652215.64,0.1667,0.885800
1833,67.3,99.1,9656.7,6.8,Highly_Active,10,649895.91,1.4706,0.651400
1834,89.9,99.7,7524.9,7.4,Sedentary,6,676488.51,0.8108,0.796300
1835,75.5,97.4,6283.9,5.6,Active,10,474434.45,1.7857,0.599600
1836,73.7,95.2,19512.8,5.5,Active,7,1438093.36,1.2727,0.677050
1837,64.5,99.5,9879.0,6.5,Active,1,637195.50,0.1538,0.911750
1838,60.4,99.9,6936.6,7.3,Sedentary,1,418970.64,0.1370,0.943350
1839,97.2,100.0,140.3,8.5,Highly_Active,2,13637.16,0.2353,0.958750
1840,69.5,99.3,2777.6,4.3,Active,1,193043.20,0.2326,0.828450
1841,65.4,94.6,1367.1,5.2,Sedentary,5,89408.34,0.9615,0.723400
1842,83.8,95.8,21925.9,7.9,Highly_Active,10,1837390.42,1.2658,0.679450
1843,103.7,97.4,8572.2,7.8,Active,1,888937.14,0.1282,0.952100
1844,62.4,100.0,480.6,8.6,Active,1,29989.44,0.1163,0.992500
1845,0.0,96.8,4377.4,5.3,Active,5,0.00,0.9434,0.735950
1846,59.0,98.0,12161.6,5.7,Active,5,717534.40,0.8772,0.755750
1847,93.2,98.1,2041.5,5.7,Active,10,190267.80,1.7544,0.606150
1848,0.0,98.7,124.0,9.9,Sedentary,9,0.00,0.9091,0.796050
1849,90.6,98.2,1735.3,5.2,Active,4,157218.18,0.7692,0.767800
1850,78.6,97.3,17197.6,8.4,Highly_Active,4,1351731.36,0.4762,0.884200
1851,78.7,99.0,982.6,8.9,Sedentary,10,77330.62,1.1236,0.729750
1852,91.4,95.7,3930.1,5.8,Sedentary,8,359211.14,1.3793,0.660300
1853,95.6,98.0,768.5,6.3,Sedentary,6,73468.60,0.9524,0.748250
1854,79.4,98.4,14405.0,8.2,Sedentary,7,1143757.00,0.8537,0.791100
1855,0.0,99.5,12678.1,6.1,Sedentary,4,0.00,0.6557,0.806750
1856,102.8,98.2,1134.0,8.0,Sedentary,7,116575.20,0.8750,0.782800
1857,82.4,98.9,1277.0,6.8,Sedentary,7,105224.80,1.0294,0.740600
1858,62.8,97.7,1019.4,6.5,Sedentary,10,64018.32,1.5385,0.634550
1859,77.6,97.1,821.0,8.2,Sedentary,3,63709.60,0.3659,0.905900
1860,58.2,98.6,36092.5,6.1,Active,2,2100583.50,0.3279,0.863150
1861,102.9,99.0,18013.0,0.0,Active,9,1853537.70,NULL,0.426000
1862,67.6,95.1,17.3,6.6,Sedentary,1,1169.48,0.1515,0.897900
1863,49.3,93.5,2308.0,6.9,Highly_Active,3,113784.40,0.4348,0.842750
1864,40.0,99.1,13862.5,5.9,Sedentary,6,554500.00,1.0169,0.737650
1865,89.7,100.0,2560.8,7.1,Active,5,229703.76,0.7042,0.816250
1866,67.5,98.4,314.5,8.5,Active,5,21228.75,0.5882,0.862350
1867,60.2,95.7,4184.2,10.2,Active,6,251888.84,0.5882,0.885300
1868,85.0,100.0,5463.0,7.1,Highly_Active,9,464355.00,1.2676,0.696250
1869,65.0,96.1,14300.7,3.7,Highly_Active,7,929545.50,1.8919,0.613150
1870,77.6,99.4,19601.1,5.3,Active,9,1521045.36,1.6981,0.626350
1871,59.6,98.9,3112.0,6.6,Active,3,185475.20,0.4545,0.853100
1872,76.6,92.6,7032.1,8.3,Active,3,538658.86,0.3614,0.891650
1873,102.2,100.0,12922.9,5.6,Highly_Active,1,1320720.38,0.1786,0.880000
1874,81.7,100.0,761.0,8.4,Highly_Active,6,62173.70,0.7143,0.835000
1875,64.4,96.2,14669.4,6.5,Active,4,944709.36,0.6154,0.808550
1876,61.8,100.0,6029.8,6.4,Sedentary,1,372641.64,0.1563,0.910000
1877,94.1,97.8,2159.3,5.9,Sedentary,5,203190.13,0.8475,0.762450
1878,72.6,94.8,4670.9,4.9,Highly_Active,4,339107.34,0.8163,0.742950
1879,84.3,100.0,26.9,4.5,Sedentary,3,2267.67,0.6667,0.778750
1880,61.3,97.6,7112.2,4.0,Highly_Active,3,435977.86,0.7500,0.750400
1881,79.0,100.0,468.1,6.6,Sedentary,9,36979.90,1.3636,0.677500
1882,64.9,97.0,4423.3,8.8,Sedentary,4,287072.17,0.4545,0.898000
1883,58.4,94.4,3883.3,3.8,Highly_Active,10,226784.72,2.6316,0.520100
1884,68.0,99.5,14142.2,8.6,Highly_Active,10,961669.60,1.1628,0.720500
1885,86.1,98.2,4103.5,5.9,Active,1,353311.35,0.1695,0.884050
1886,62.2,96.5,3787.3,5.5,Sedentary,3,235570.06,0.5455,0.802250
1887,100.7,97.2,5498.2,5.6,Active,8,553668.74,1.4286,0.658800
1888,73.3,100.0,16531.2,5.7,Active,9,1211736.96,1.5789,0.643750
1889,77.7,99.6,7340.3,7.1,Highly_Active,4,570341.31,0.5634,0.844650
1890,74.0,97.6,8758.0,6.8,Sedentary,7,648092.00,1.0294,0.735400
1891,62.9,100.0,7208.6,7.6,Highly_Active,2,453420.94,0.2632,0.925000
1892,71.0,98.6,1880.4,8.0,Active,6,133508.40,0.7500,0.814400
1893,60.3,100.0,6768.7,7.5,Highly_Active,2,408152.61,0.2667,0.921250
1894,101.7,96.7,6456.4,6.4,Active,6,656615.88,0.9375,0.746800
1895,246.1,100.0,5614.1,6.3,Active,2,1381630.01,0.3175,0.876250
1896,86.8,99.2,12245.2,5.2,Sedentary,4,1062883.36,0.7692,0.771800
1897,0.0,94.3,7435.2,7.4,Highly_Active,8,0.00,1.0811,0.714700
1898,63.8,99.1,4216.0,5.2,Sedentary,9,268980.80,1.7308,0.621400
1899,54.7,96.6,948.3,4.4,Sedentary,5,51872.01,1.1364,0.701400
1900,88.1,98.7,944.4,3.6,Sedentary,4,83201.64,1.1111,0.709800
1901,79.9,97.9,5304.5,3.2,Active,10,423829.55,3.1250,0.511600
1902,70.4,96.6,2161.2,6.2,Active,8,152148.48,1.2903,0.678900
1903,77.4,97.2,11724.1,5.8,Sedentary,10,907445.34,1.7241,0.606300
1904,59.8,100.0,830.5,7.5,Highly_Active,8,49663.90,1.0667,0.741250
1905,63.2,100.0,1595.7,6.7,Active,5,100848.24,0.7463,0.801250
1906,95.1,97.2,9829.1,4.9,Active,10,934747.41,2.0408,0.572550
1907,76.2,96.2,4995.2,5.0,Sedentary,7,380634.24,1.4000,0.662300
1908,69.1,99.9,6634.9,7.4,Sedentary,10,458471.59,1.3514,0.677100
1909,84.9,98.4,4064.6,8.7,Sedentary,2,345084.54,0.2299,0.959850
1910,60.7,100.0,2924.6,4.3,Highly_Active,4,177523.22,0.9302,0.741250
1911,0.0,96.0,2037.0,7.9,Active,4,0.00,0.5063,0.860250
1912,50.1,92.9,1058.8,5.6,Highly_Active,5,53045.88,0.8929,0.731600
1913,77.1,97.3,3762.1,4.8,Active,4,290057.91,0.8333,0.749200
1914,79.8,98.5,19047.9,6.0,Highly_Active,1,1520022.42,0.1667,0.889000
1915,60.3,99.0,2608.4,7.6,Highly_Active,8,157286.52,1.0526,0.741000
1916,90.8,96.2,518.3,6.6,Active,9,47061.64,1.3636,0.662300
1917,58.2,100.0,11668.8,2.7,Active,1,679124.16,0.3704,0.771250
1918,73.9,96.2,3268.2,5.2,Active,6,241519.98,1.1538,0.699800
1919,93.7,99.7,2774.1,4.9,Highly_Active,8,259933.17,1.6327,0.642550
1920,101.8,99.1,15693.6,5.4,Active,4,1597608.48,0.7407,0.778900
1921,81.1,98.1,706.2,0.0,Sedentary,2,57272.82,NULL,0.632400
1922,40.9,99.0,2298.7,0.0,Highly_Active,4,94016.83,NULL,0.576000
1923,59.4,100.0,16251.9,8.4,Highly_Active,8,965362.86,0.9524,0.775000
1924,86.6,98.7,2339.3,6.7,Active,1,202583.38,0.1493,0.916050
1925,90.7,99.6,4963.0,5.1,Sedentary,3,450144.10,0.5882,0.799650
1926,91.1,98.6,12827.7,8.6,Highly_Active,4,1168603.47,0.4651,0.896900
1927,65.2,99.7,3731.4,6.2,Sedentary,10,243287.28,1.6129,0.631300
1928,78.5,98.5,13562.6,7.3,Active,10,1064664.10,1.3699,0.667750
1929,85.2,96.9,2028.4,6.1,Active,7,172819.68,1.1475,0.706350
1930,63.8,100.0,2663.4,10.7,Active,9,169924.92,0.8411,0.831250
1931,66.6,100.0,5414.8,6.2,Sedentary,6,360625.68,0.9677,0.752500
1932,62.4,100.0,1588.4,4.5,Highly_Active,9,99116.16,2.0000,0.598750
1933,87.4,96.0,4394.0,7.1,Active,4,384035.60,0.5634,0.830250
1934,75.3,98.8,316.5,4.5,Sedentary,6,23832.45,1.3333,0.683950
1935,89.2,96.6,4679.0,8.4,Active,6,417366.80,0.7143,0.821400
1936,83.7,95.6,4953.4,4.9,Highly_Active,6,414599.58,1.2245,0.686150
1937,75.3,96.9,15715.2,9.4,Highly_Active,1,1183354.56,0.1064,1.010100
1938,75.4,96.3,9102.6,6.0,Highly_Active,4,686336.04,0.6667,0.790200
1939,68.6,94.7,11789.7,6.2,Highly_Active,1,808773.42,0.1613,0.881300
1940,81.1,96.7,654.0,4.7,Active,9,53039.40,1.9149,0.593050
1941,94.3,100.0,1138.6,8.2,Sedentary,2,107369.98,0.2439,0.947500
1942,76.9,98.9,14650.8,8.6,Active,7,1126646.52,0.8140,0.808100
1943,62.8,96.7,6651.2,6.9,Sedentary,4,417695.36,0.5797,0.825550
1944,75.6,96.4,7327.1,8.4,Active,7,553928.76,0.8333,0.790600
1945,85.0,100.0,6554.1,7.7,Active,10,557098.50,1.2987,0.688750
1946,73.9,98.8,14492.2,6.0,Active,8,1070973.58,1.3333,0.680200
1947,94.3,96.9,20990.3,6.5,Highly_Active,5,1979385.29,0.7692,0.781350
1948,90.6,95.2,2963.4,5.7,Highly_Active,3,268484.04,0.5263,0.804550
1949,106.5,100.0,2386.0,3.7,Sedentary,4,254109.00,1.0811,0.718750
1950,74.9,99.1,676.5,7.4,Highly_Active,7,50669.85,0.9459,0.763900
1951,75.6,98.8,5936.0,8.0,Highly_Active,3,448761.60,0.3750,0.905200
1952,66.4,98.4,278.8,7.6,Highly_Active,3,18512.32,0.3947,0.888600
1953,66.2,94.9,7028.0,8.6,Active,7,465253.60,0.8140,0.792100
1954,98.0,95.8,16441.8,7.1,Sedentary,4,1611296.40,0.5634,0.829450
1955,63.3,100.0,26.0,5.8,Highly_Active,3,1645.80,0.5172,0.827500
1956,55.6,100.0,8037.6,6.2,Sedentary,2,446890.56,0.3226,0.872500
1957,81.0,97.9,7601.8,5.5,Sedentary,3,615745.80,0.5455,0.807850
1958,49.6,98.4,981.4,8.2,Active,8,48677.44,0.9756,0.761100
1959,64.1,100.0,8751.1,9.7,Sedentary,2,560945.51,0.2062,1.003750
1960,83.6,97.1,6695.3,4.6,Active,5,559727.08,1.0870,0.710900
1961,0.0,100.0,3322.8,6.4,Sedentary,7,0.00,1.0938,0.730000
1962,72.3,99.6,1557.3,7.1,Active,3,112592.79,0.4225,0.874650
1963,72.7,97.5,6159.8,5.6,Active,6,447817.46,1.0714,0.720000
1964,79.1,100.0,9414.4,5.3,Sedentary,10,744679.04,1.8868,0.598750
1965,62.5,97.7,4685.2,4.2,Active,1,292825.00,0.2381,0.818300
1966,86.9,98.1,7001.2,8.2,Active,2,608404.28,0.2439,0.939900
1967,105.1,98.9,18143.5,6.7,Highly_Active,4,1906881.85,0.5970,0.826850
1968,0.0,97.7,4424.4,7.1,Active,3,0.00,0.4225,0.867050
1969,56.9,95.7,6340.4,6.4,Highly_Active,7,360768.76,1.0938,0.712800
1970,81.5,98.4,13875.5,6.8,Highly_Active,6,1130853.25,0.8824,0.768600
1971,76.0,97.5,11118.5,6.8,Sedentary,7,845006.00,1.0294,0.735000
1972,107.6,98.1,10851.7,6.7,Highly_Active,9,1167642.92,1.3433,0.673650
1973,56.6,97.5,552.6,4.2,Active,2,31277.16,0.4762,0.787500
1974,87.9,99.1,4488.6,8.8,Highly_Active,10,394547.94,1.1364,0.726400
1975,91.6,98.7,9098.6,5.4,Active,8,833431.76,1.4815,0.657300
1976,76.9,98.2,17737.5,7.1,Sedentary,4,1364013.75,0.5634,0.839050
1977,55.9,97.8,3223.5,9.8,Highly_Active,6,180193.65,0.6122,0.878700
1978,57.2,95.4,1189.3,5.7,Highly_Active,2,68027.96,0.3509,0.835350
1979,78.0,98.2,3169.8,5.3,Sedentary,4,247244.40,0.7547,0.771550
1980,60.8,100.0,10918.4,6.0,Active,10,663838.72,1.6667,0.625000
1981,115.4,95.4,11869.6,5.7,Sedentary,6,1369751.84,1.0526,0.715350
1982,68.4,100.0,1957.3,9.3,Highly_Active,5,133879.32,0.5376,0.898750
1983,86.2,96.1,707.1,6.7,Active,4,60952.02,0.5970,0.815650
1984,60.1,94.3,10026.2,3.2,Sedentary,9,602574.62,2.8125,0.527200
1985,61.7,100.0,9617.3,7.3,Sedentary,7,593387.41,0.9589,0.763750
1986,55.7,93.6,1405.6,8.4,Active,7,78291.92,0.8333,0.779400
1987,83.7,95.3,5445.3,6.6,Active,8,455771.61,1.2121,0.688700
1988,85.7,94.8,8799.9,5.6,Active,1,754151.43,0.1786,0.859200
1989,44.7,99.1,1492.6,8.5,Sedentary,7,66719.22,0.8235,0.805150
1990,81.7,99.0,5391.3,6.7,Active,4,440469.21,0.5970,0.827250
1991,73.7,98.9,12537.5,3.9,Active,4,924013.75,1.0256,0.721850
1992,51.5,97.8,130.8,7.1,Highly_Active,6,6736.20,0.8451,0.777450
1993,61.7,95.4,3734.6,4.5,Active,8,230424.82,1.7778,0.610350
1994,92.4,96.7,10493.1,5.8,Sedentary,3,969562.44,0.5172,0.814300
1995,84.4,100.0,4106.6,7.1,Sedentary,9,346597.04,1.2676,0.696250
1996,75.9,99.8,7238.8,5.8,Sedentary,7,549424.92,1.2069,0.706700
1997,85.7,95.9,2282.5,6.8,Active,5,195610.25,0.7353,0.788600
1998,82.6,93.1,708.9,7.9,Highly_Active,10,58555.14,1.2658,0.668650
1999,60.7,95.0,16208.5,0.0,Sedentary,3,983855.95,NULL,0.590000
2000,62.1,96.8,4012.3,4.4,Active,9,249163.83,2.0455,0.582200
2001,71.7,97.4,1405.3,8.1,Highly_Active,6,100760.01,0.7407,0.813350
2002,78.0,99.4,6005.8,4.3,Sedentary,9,468452.40,2.0930,0.588850
2003,61.9,97.0,5700.8,9.3,Sedentary,10,352879.52,1.0753,0.736750
2004,86.7,96.2,509.5,9.5,Active,7,44173.65,0.7368,0.831050
2005,54.5,98.0,10049.0,7.0,Active,9,547670.50,1.2857,0.684500
2006,81.5,95.9,2135.9,7.7,Active,2,174075.85,0.2597,0.912350
2007,61.7,97.8,5924.7,6.6,Active,6,365553.99,0.9091,0.758700
2008,87.7,99.5,4384.0,4.4,Highly_Active,3,384476.80,0.6818,0.773000
2009,0.0,97.3,1293.0,8.6,Active,10,0.00,1.1628,0.711700
2010,0.0,97.7,626.8,5.9,Sedentary,9,0.00,1.5254,0.642050
2011,83.1,99.1,16.4,7.5,Highly_Active,1,1362.84,0.1333,0.947650
2012,75.9,100.0,5806.9,6.4,Sedentary,6,440743.71,0.9375,0.760000
2013,96.2,99.8,8223.6,6.0,Highly_Active,4,791110.32,0.6667,0.804200
2014,72.8,97.7,1608.5,6.1,Sedentary,10,117098.80,1.6393,0.619550
2015,81.7,100.0,1576.9,6.1,Highly_Active,8,128832.73,1.3115,0.688750
2016,73.8,99.4,1816.2,6.3,Sedentary,6,134035.56,0.9524,0.753850
2017,83.8,95.9,1355.2,0.0,Active,9,113565.76,NULL,0.413600
2018,55.7,96.9,3502.7,0.0,Highly_Active,3,195100.39,NULL,0.597600
2019,60.0,100.0,4582.7,9.1,Active,1,274962.00,0.1099,1.011250
2020,77.0,96.9,2820.5,5.2,Highly_Active,6,217178.50,1.1538,0.702600
2021,64.5,99.9,23092.6,6.1,Highly_Active,7,1489472.70,1.1475,0.718350
2022,68.6,98.1,1176.6,7.3,Sedentary,2,80714.76,0.2740,0.906150
2023,96.6,97.6,1301.2,3.5,Sedentary,2,125695.92,0.5714,0.761650
2024,67.0,96.1,2152.2,7.7,Highly_Active,6,144197.40,0.7792,0.793150
2025,75.6,95.5,6420.6,5.4,Active,5,485397.36,0.9259,0.734500
2026,91.6,97.2,5344.9,7.1,Sedentary,6,489592.84,0.8451,0.775050
2027,77.7,96.9,566.9,10.1,Highly_Active,1,44048.13,0.0990,1.036350
2028,59.4,98.2,16026.9,5.4,Highly_Active,10,951997.86,1.8519,0.595300
2029,63.6,98.8,569.2,7.0,Highly_Active,10,36201.12,1.4286,0.657700
2030,73.9,96.6,6870.6,7.8,Highly_Active,9,507737.34,1.1538,0.708900
2031,42.7,98.7,3815.5,0.0,Highly_Active,2,162921.85,NULL,0.634800
2032,80.5,95.3,486.9,5.4,Active,7,39195.45,1.2963,0.673700
2033,105.5,94.6,6935.2,5.7,Active,4,731663.60,0.7018,0.772150
2034,75.1,97.2,10690.4,3.5,Active,3,802849.04,0.8571,0.730050
2035,61.0,99.6,357.5,8.0,Active,6,21807.50,0.7500,0.818400
2036,73.5,96.1,2043.0,6.7,Highly_Active,3,150160.50,0.4478,0.845650
2037,83.4,97.0,20076.7,7.6,Sedentary,10,1674396.78,1.3158,0.673000
2038,49.4,98.2,489.6,5.7,Active,10,24186.24,1.7544,0.606550
2039,78.6,100.0,2448.1,4.9,Sedentary,9,192420.66,1.8367,0.613750
2040,80.8,100.0,13711.1,7.2,Sedentary,3,1107856.88,0.4167,0.880000
2041,53.1,95.7,29827.2,6.4,Sedentary,1,1583824.32,0.1563,0.892800
2042,77.2,96.4,306.7,7.6,Highly_Active,9,23677.24,1.1842,0.700600
2043,74.9,98.4,2574.3,8.2,Sedentary,5,192815.07,0.6098,0.851100
2044,82.3,98.2,1223.6,9.7,Sedentary,9,100702.28,0.9278,0.786550
2045,90.5,93.8,7026.3,6.4,Sedentary,5,635880.15,0.7813,0.765200
2046,72.8,97.4,3773.5,5.5,Active,7,274710.80,1.2727,0.685850
2047,61.7,100.0,785.1,6.3,Highly_Active,5,48440.67,0.7937,0.786250
2048,61.8,90.8,9594.1,5.9,Active,3,592915.38,0.5085,0.794450
2049,92.6,99.8,15853.5,8.0,Sedentary,9,1468034.10,1.1250,0.729200
2050,94.3,100.0,10341.3,4.8,Active,9,975184.59,1.8750,0.610000
2051,92.4,97.2,389.4,8.1,Sedentary,7,35980.56,0.8642,0.782550
2052,66.4,97.5,9086.2,6.2,Highly_Active,7,603323.68,1.1290,0.712500
2053,71.4,97.2,9116.9,7.1,Sedentary,1,650946.66,0.1408,0.925050
2054,73.2,99.0,6063.4,6.5,Sedentary,4,443840.88,0.6154,0.819750
2055,60.4,100.0,2369.6,7.9,Active,6,143123.84,0.7595,0.816250
2056,58.4,98.6,1640.0,6.4,Active,9,95776.00,1.4063,0.664400
2057,78.0,98.4,2226.9,0.0,Highly_Active,7,173698.20,NULL,0.483600
2058,83.4,100.0,30884.5,9.4,Active,4,2575767.30,0.4255,0.932500
2059,74.4,96.7,2817.7,5.5,Sedentary,5,209636.88,0.9091,0.743050
2060,71.9,99.6,4907.0,5.6,Highly_Active,2,352813.30,0.3571,0.848400
2061,50.2,95.3,9337.0,6.7,Sedentary,5,468717.40,0.7463,0.782450
2062,69.8,97.0,6106.5,6.7,Active,3,426233.70,0.4478,0.849250
2063,93.7,97.4,6987.9,10.8,Sedentary,9,654766.23,0.8333,0.824600
2064,65.5,98.2,10916.9,8.3,Sedentary,2,715056.95,0.2410,0.944050
2065,79.1,97.2,3733.3,7.8,Active,9,295304.03,1.1538,0.711300
2066,78.1,96.7,565.3,7.3,Sedentary,5,44149.93,0.6849,0.810550
2067,46.0,100.0,7012.2,5.1,Highly_Active,2,322561.20,0.3922,0.831250
2068,79.5,99.1,8165.7,5.7,Highly_Active,8,649173.15,1.4035,0.670150
2069,43.3,98.3,11290.2,5.8,Active,7,488865.66,1.2069,0.700700
2070,49.5,98.8,2543.7,10.2,Active,1,125913.15,0.0980,1.047700
2071,67.9,96.9,324.0,5.9,Active,1,21999.60,0.1695,0.878850
2072,86.7,94.4,5147.6,9.0,Highly_Active,6,446296.92,0.6667,0.835100
2073,96.7,98.3,10726.4,7.8,Highly_Active,6,1037242.88,0.7692,0.805700
2074,74.1,98.5,279.4,5.5,Highly_Active,10,20703.54,1.8182,0.600250
2075,76.5,95.6,8564.7,5.9,Highly_Active,7,655199.55,1.1864,0.693650
2076,72.6,95.8,567.6,10.0,Highly_Active,7,41207.76,0.7000,0.848200
2077,57.5,96.6,5603.4,6.3,Active,9,322195.50,1.4286,0.652650
2078,88.1,98.7,1924.9,5.7,Active,9,169583.69,1.5789,0.638550
2079,73.5,95.9,4807.5,6.9,Active,5,353351.25,0.7246,0.792350
2080,81.5,99.4,657.5,5.0,Active,9,53586.25,1.8000,0.615100
2081,74.1,97.8,568.0,6.3,Active,4,42088.80,0.6349,0.807450
2082,0.0,100.0,10727.4,6.8,Highly_Active,4,0.00,0.5882,0.835000
2083,71.4,99.1,1143.4,6.4,Sedentary,10,81638.76,1.5625,0.636400
2084,0.0,94.3,8848.3,7.7,Highly_Active,3,0.00,0.3896,0.875950
2085,85.8,100.0,6908.8,5.2,Sedentary,4,592775.04,0.7692,0.775000
2086,69.0,100.0,2441.0,5.8,Sedentary,8,168429.00,1.3793,0.677500
2087,54.9,99.9,13251.0,0.0,Active,2,727479.90,NULL,0.639600
2088,89.2,98.5,63.5,5.0,Highly_Active,9,5664.20,1.8000,0.611500
2089,41.8,98.4,6244.6,3.6,Highly_Active,5,261024.28,1.3889,0.678600
2090,82.4,99.0,8373.1,6.7,Sedentary,4,689943.44,0.5970,0.827250
2091,250.6,98.0,8526.2,7.2,Highly_Active,1,2136665.72,0.1389,0.932000
2092,83.5,100.0,5399.2,6.1,Highly_Active,1,450833.20,0.1639,0.898750
2093,86.3,95.3,1572.1,7.4,Active,3,135672.23,0.4054,0.868700
2094,64.9,100.0,23180.6,8.9,Sedentary,3,1504420.94,0.3371,0.943750
2095,73.3,95.9,1442.5,6.2,Active,4,105735.25,0.6452,0.796100
2096,77.4,99.2,5815.2,5.7,Sedentary,9,450096.48,1.5789,0.640550
2097,68.2,99.1,1840.1,3.7,Active,6,125494.82,1.6216,0.655150
2098,45.3,99.8,2224.3,7.5,Sedentary,3,100760.79,0.4000,0.890450
2099,97.4,99.1,7308.3,6.2,Active,10,711828.42,1.6129,0.628900
2100,82.5,98.2,13012.5,5.0,Sedentary,1,1073531.25,0.2000,0.850300
2101,51.7,95.6,22103.0,5.4,Highly_Active,6,1142725.10,1.1111,0.704900
2102,88.8,97.7,13826.9,6.5,Highly_Active,3,1227828.72,0.4615,0.844550
2103,65.3,98.4,6042.8,7.8,Active,3,394594.84,0.3846,0.896100
2104,72.0,99.2,21904.5,5.5,Sedentary,7,1577124.00,1.2727,0.693050
2105,75.8,99.6,4080.9,6.3,Highly_Active,6,309332.22,0.9524,0.754650
2106,88.7,97.4,5981.1,9.0,Highly_Active,7,530523.57,0.7778,0.817100
2107,81.1,96.9,4817.1,6.3,Active,5,390666.81,0.7937,0.773850
2108,74.6,97.9,24385.8,5.6,Sedentary,2,1819180.68,0.3571,0.841600
2109,52.1,97.0,5954.3,8.3,Highly_Active,3,310219.03,0.3614,0.909250
2110,83.5,100.0,8860.3,8.4,Highly_Active,5,739835.05,0.5952,0.865000
2111,85.5,98.9,5985.6,5.2,Highly_Active,5,511768.80,0.9615,0.740600
2112,0.0,100.0,18656.7,5.2,Active,6,0.00,1.1538,0.715000
2113,45.7,97.4,629.7,4.6,Sedentary,9,28777.29,1.9565,0.592100
2114,63.6,99.8,247.4,6.5,Sedentary,8,15734.64,1.2308,0.702950
2115,83.2,97.2,8734.0,7.1,Sedentary,6,726668.80,0.8451,0.775050
2116,61.3,98.7,5708.4,7.0,Highly_Active,10,349924.92,1.4286,0.657300
2117,90.5,96.3,14848.0,6.1,Highly_Active,5,1343744.00,0.8197,0.763950
2118,78.3,98.1,3538.9,5.7,Active,5,277095.87,0.8772,0.756150
2119,63.3,96.6,14299.2,3.2,Highly_Active,6,905139.36,1.8750,0.626400
2120,76.3,94.4,3113.9,7.8,Active,3,237590.57,0.3846,0.880100
2121,75.1,99.6,12526.2,9.3,Highly_Active,1,940717.62,0.1075,1.017150
2122,56.1,100.0,515.8,8.3,Sedentary,3,28936.38,0.3614,0.921250
2123,80.7,96.9,473.9,5.1,Sedentary,5,38243.73,0.9804,0.728850
2124,71.3,98.5,12660.0,7.5,Highly_Active,3,902658.00,0.4000,0.885250
2125,55.0,100.0,2461.5,4.5,Highly_Active,8,135382.50,1.7778,0.628750
2126,70.0,97.2,4134.6,7.7,Sedentary,9,289422.00,1.1688,0.707550
2127,75.0,98.0,1812.9,4.9,Active,9,135967.50,1.8367,0.605750
2128,69.9,99.1,8668.2,4.2,Sedentary,3,605907.18,0.7143,0.763900
2129,91.9,94.3,4926.1,5.7,Active,1,452708.59,0.1754,0.860950
2130,104.1,98.9,1714.9,5.1,Highly_Active,5,178521.09,0.9804,0.736850
2131,83.3,97.1,10085.1,6.6,Highly_Active,4,840088.83,0.6061,0.815900
2132,58.3,95.9,10478.0,7.6,Sedentary,9,610867.40,1.1842,0.698600
2133,88.2,98.2,8517.4,9.0,Active,6,751234.68,0.6667,0.850300
