user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,health
1568,54.4,96.7,730.7,9.6,Active,3,Excellent
1569,84.2,97.8,13272.9,6.4,Sedentary,1,Excellent
1570,68.0,98.4,1527.4,8.2,Highly_Active,2,Excellent
1571,68.6,100.0,6660.7,4.7,Active,5,Good
1572,60.1,99.9,4209.9,7.2,Active,6,Good
1573,0.0,99.7,2930.9,9.1,Active,1,Excellent
1574,79.4,95.0,1302.5,6.5,Active,10,Moderate
1575,86.2,97.9,12223.9,6.9,Active,2,Excellent
1576,64.3,100.0,19055.1,7.0,Highly_Active,3,Excellent
1577,98.6,96.8,1312.5,6.5,Sedentary,2,Excellent
1578,75.2,99.6,16582.4,7.2,Sedentary,4,Good
1579,76.2,97.9,254.6,5.0,Highly_Active,7,Moderate
1580,95.1,100.0,2431.7,1.8,Sedentary,9,Poor
1581,89.2,95.6,4652.8,5.8,Highly_Active,8,Moderate
1582,81.2,95.8,4194.9,4.9,Highly_Active,7,Moderate
1583,73.8,96.7,1228.5,8.9,Highly_Active,7,Good
1584,76.6,100.0,1075.5,8.6,Sedentary,10,Good
1585,80.1,100.0,5052.6,5.3,Sedentary,8,Moderate
1586,59.4,96.0,2238.6,7.5,Highly_Active,1,Excellent
1587,58.6,100.0,220.4,5.9,Sedentary,4,Good
1588,57.4,98.9,25634.4,7.4,Highly_Active,6,Good
1589,67.6,97.5,6197.2,4.4,Sedentary,5,Good
1590,87.6,98.8,3727.2,0.0,Active,1,Moderate
1591,81.3,100.0,7401.5,7.8,Active,10,Moderate
1592,72.9,98.0,9112.9,8.5,Highly_Active,5,Excellent
1593,72.7,96.0,9329.4,7.1,Active,9,Moderate
1594,92.5,97.8,7679.2,6.5,Sedentary,8,Moderate
1595,66.5,97.5,4333.0,5.9,Highly_Active,8,Moderate
1596,95.8,97.4,969.1,7.2,Active,6,Good
1597,80.5,97.6,79.3,5.3,Highly_Active,7,Moderate
1598,69.3,96.1,545.9,6.0,Highly_Active,7,Moderate
1599,60.3,99.0,9091.2,6.9,Highly_Active,6,Good
1600,89.5,95.8,12211.6,6.9,Active,7,Good
1601,78.7,97.1,8078.8,7.0,Highly_Active,6,Good
1602,61.8,100.0,7177.7,5.8,Sedentary,10,Moderate
1603,66.1,96.4,5470.9,6.3,Active,10,Moderate
1604,54.2,95.1,4881.8,4.2,Active,9,Moderate
1605,98.5,100.0,17337.5,6.3,Highly_Active,9,Moderate
1606,98.1,95.4,1713.2,8.3,Sedentary,6,Good
1607,91.0,100.0,20345.2,5.6,Active,9,Moderate
1608,53.6,99.1,17117.0,7.7,Sedentary,1,Excellent
1609,59.0,95.5,11768.0,4.7,Sedentary,5,Good
1610,57.2,97.7,3495.2,4.8,Highly_Active,4,Good
1611,66.6,99.4,1668.1,6.8,Sedentary,7,Good
1612,55.1,97.1,14009.1,8.7,Sedentary,4,Excellent
1613,83.1,97.1,980.1,6.7,Sedentary,10,Moderate
1614,0.0,98.3,6563.7,6.1,Highly_Active,6,Good
1615,101.5,99.4,635.5,7.8,Active,6,Good
1616,82.6,94.8,3262.4,4.9,Active,8,Moderate
1617,95.4,96.0,6580.6,8.0,Highly_Active,6,Good
1618,91.9,97.6,11970.4,8.2,Sedentary,9,Good
1619,51.3,98.8,2699.6,0.0,Active,9,Poor
1620,62.0,99.7,6958.6,7.1,Sedentary,2,Excellent
1621,58.4,98.9,1298.3,6.0,Sedentary,9,Moderate
1622,88.2,99.7,12169.9,6.9,Highly_Active,2,Excellent
1623,47.7,94.4,5240.2,5.7,Active,4,Good
1624,80.4,96.2,28153.5,7.8,Highly_Active,10,Moderate
1625,81.9,95.9,18810.5,5.6,Active,10,Moderate
1626,66.3,99.9,9250.9,0.0,Active,5,Moderate
1627,72.4,98.9,18989.3,7.7,Active,7,Good
1628,73.5,100.0,12432.8,4.5,Active,4,Good
1629,64.9,96.1,7306.9,6.8,Active,2,Excellent
1630,51.7,98.6,4943.0,6.8,Active,8,Good
1631,64.4,99.1,7373.3,6.5,Active,1,Excellent
1632,62.6,96.0,1668.0,4.8,Active,1,Good
1633,49.5,98.0,1514.5,4.6,Active,1,Good
1634,81.0,95.2,3156.9,5.7,Sedentary,9,Moderate
1635,81.4,97.2,132.0,6.7,Highly_Active,9,Moderate
1636,65.2,99.7,15078.4,0.0,Active,10,Poor
1637,79.8,99.1,10090.1,8.4,Active,3,Excellent
1638,70.5,95.6,538.8,7.3,Highly_Active,3,Excellent
1639,53.3,93.1,8819.1,0.0,Active,8,Poor
1640,77.7,99.8,9712.2,6.0,Sedentary,6,Good
1641,73.0,97.1,5751.4,5.1,Sedentary,1,Good
1642,85.7,96.2,8235.9,5.4,Highly_Active,1,Excellent
1643,53.1,100.0,7258.5,5.4,Highly_Active,10,Moderate
1644,78.8,100.0,451.5,6.7,Active,1,Excellent
1645,91.1,100.0,2649.5,7.6,Sedentary,8,Good
1646,73.1,98.1,11999.2,9.8,Active,8,Good
1647,72.3,100.0,479.3,6.9,Active,9,Moderate
1648,54.9,98.8,1550.1,3.4,Highly_Active,2,Good
1649,52.9,99.6,3411.8,6.7,Highly_Active,1,Excellent
1650,62.6,99.6,4011.2,7.0,Sedentary,2,Excellent
1651,90.7,97.9,4482.0,0.0,Sedentary,7,Poor
1652,73.5,97.5,5367.1,5.5,Sedentary,7,Moderate
1653,80.1,96.6,10922.6,7.5,Sedentary,5,Good
1654,58.3,99.2,4050.5,5.9,Sedentary,6,Good
1655,67.1,100.0,3305.4,9.1,Sedentary,9,Good
1656,43.4,98.3,10236.2,8.1,Sedentary,9,Good
1657,63.5,99.1,1530.9,4.5,Sedentary,4,Good
1658,83.0,98.0,3498.7,9.6,Active,8,Good
1659,102.0,95.6,213.8,4.3,Active,6,Moderate
1660,59.3,99.8,15781.0,4.1,Active,10,Moderate
1661,72.0,98.6,10810.7,6.1,Sedentary,1,Excellent
1662,67.8,97.0,535.5,8.3,Sedentary,3,Excellent
1663,76.6,96.9,4307.3,6.8,Active,8,Good
1664,67.5,97.9,1349.4,4.7,Active,3,Good
1665,79.6,95.8,80.2,5.6,Active,7,Moderate
1666,71.8,98.3,6953.3,0.0,Sedentary,9,Poor
1667,59.4,96.8,2361.3,7.8,Sedentary,4,Excellent
1668,68.8,96.6,3494.4,6.5,Sedentary,7,Good
1669,106.5,97.4,10705.6,8.1,Sedentary,7,Good
1670,70.4,96.1,4420.4,8.4,Sedentary,3,Excellent
1671,42.4,96.6,5605.1,6.9,Sedentary,9,Moderate
1672,54.5,99.6,1039.3,8.5,Active,5,Excellent
1673,87.4,100.0,985.8,3.6,Active,5,Moderate
1674,76.3,96.8,6035.8,3.4,Highly_Active,5,Moderate
1675,0.0,98.2,312.3,6.5,Sedentary,5,Good
1676,85.4,98.5,2313.6,4.6,Active,8,Moderate
1677,67.8,97.7,3332.7,5.3,Active,8,Moderate
1678,91.1,100.0,9136.9,6.9,Highly_Active,2,Excellent
1679,67.3,99.8,266.8,6.9,Sedentary,4,Good
1680,64.1,100.0,14669.5,8.1,Sedentary,7,Good
1681,65.5,98.6,2009.7,7.3,Highly_Active,1,Excellent
1682,97.1,97.7,11016.9,7.0,Sedentary,10,Moderate
1683,0.0,97.3,3276.2,9.7,Active,4,Excellent
1684,102.4,100.0,56.7,5.5,Highly_Active,2,Good
1685,40.0,97.4,7818.7,7.4,Highly_Active,10,Moderate
1686,75.1,97.4,1017.7,3.9,Active,4,Good
1687,60.6,100.0,5215.6,9.5,Highly_Active,7,Good
1688,69.6,98.0,1621.0,6.4,Highly_Active,6,Good
1689,112.3,98.0,10837.8,6.2,Sedentary,8,Moderate
1690,0.0,98.7,428.1,8.2,Active,4,Excellent
1691,74.4,95.9,12207.4,9.0,Active,1,Excellent
1692,68.1,98.9,542.6,8.0,Highly_Active,7,Good
1693,65.2,99.9,1523.2,8.4,Active,1,Excellent
1694,92.8,98.4,3127.2,6.4,Active,4,Good
1695,63.8,97.2,57.2,5.4,Active,2,Good
1696,84.6,98.0,13857.4,5.2,Active,5,Good
1697,77.5,100.0,2148.3,6.8,Active,4,Good
1698,85.2,100.0,1634.4,5.2,Highly_Active,9,Moderate
1699,80.4,100.0,913.2,8.3,Sedentary,6,Good
1700,78.9,96.6,1696.7,8.8,Sedentary,4,Excellent
1701,68.7,100.0,2992.6,5.5,Highly_Active,4,Good
1702,69.1,96.2,2157.9,5.3,Active,10,Moderate
1703,71.1,98.9,13806.1,7.1,Sedentary,1,Excellent
1704,54.2,98.0,1766.6,4.2,Highly_Active,4,Good
1705,89.7,96.2,5063.3,5.2,Sedentary,8,Moderate
1706,59.1,95.5,3706.6,7.7,Sedentary,8,Good
1707,96.7,96.2,3434.5,5.7,Active,3,Good
1708,73.6,100.0,1042.3,5.9,Active,7,Good
1709,61.0,99.3,1325.9,8.2,Active,7,Good
1710,57.4,98.9,4225.7,6.2,Sedentary,10,Moderate
1711,85.9,98.3,20537.9,3.4,Highly_Active,3,Good
1712,0.0,98.3,8455.2,7.6,Highly_Active,10,Moderate
1713,81.0,94.2,685.8,5.6,Active,1,Excellent
1714,86.3,98.5,1203.1,3.1,Sedentary,3,Good
1715,0.0,99.7,3057.5,7.7,Sedentary,5,Good
1716,92.4,97.9,2007.2,6.4,Highly_Active,1,Excellent
1717,90.0,100.0,1180.2,6.1,Sedentary,2,Excellent
1718,74.6,97.5,2735.6,8.6,Highly_Active,7,Good
1719,81.2,100.0,2037.3,6.9,Highly_Active,3,Excellent
1720,59.3,92.6,914.6,9.8,Sedentary,10,Good
1721,62.4,97.6,10749.8,4.6,Sedentary,5,Good
1722,74.5,95.5,6933.9,8.7,Active,5,Excellent
1723,74.5,95.9,1759.1,7.6,Sedentary,7,Good
1724,77.8,99.1,5267.4,8.1,Sedentary,7,Good
1725,74.2,100.0,7884.6,6.5,Sedentary,9,Moderate
1726,0.0,99.2,3171.5,2.9,Active,6,Moderate
1727,74.4,98.4,2188.1,7.5,Highly_Active,6,Good
1728,84.1,99.9,1609.0,6.3,Sedentary,9,Moderate
1729,92.1,97.5,11008.6,5.7,Active,6,Good
1730,0.0,98.8,12282.3,3.4,Active,10,Moderate
1731,0.0,100.0,6184.2,6.0,Active,9,Moderate
1732,82.8,98.6,13008.1,6.6,Highly_Active,2,Excellent
1733,87.4,97.6,3098.1,4.7,Highly_Active,10,Moderate
1734,72.5,95.5,5276.4,4.3,Sedentary,7,Moderate
1735,80.9,96.8,5035.2,6.9,Highly_Active,2,Excellent
1736,102.2,96.2,7511.9,10.7,Highly_Active,8,Good
1737,71.1,97.6,6466.1,8.9,Sedentary,9,Good
1738,92.9,97.4,6339.1,8.1,Sedentary,9,Good
1739,90.0,97.1,4911.7,7.8,Highly_Active,2,Excellent
1740,81.2,98.1,11712.2,5.3,Highly_Active,4,Good
1741,79.0,96.8,2311.7,4.1,Highly_Active,3,Good
1742,74.1,99.4,1140.3,8.0,Active,5,Good
1743,68.6,94.7,5119.9,7.4,Highly_Active,8,Good
1744,95.6,97.4,14084.3,3.6,Sedentary,3,Good
1745,86.2,100.0,4137.1,4.0,Sedentary,2,Good
1746,69.0,100.0,20484.6,7.2,Active,4,Excellent
1747,73.2,100.0,8162.2,4.4,Active,1,Good
1748,56.0,95.2,2695.0,5.8,Highly_Active,2,Good
1749,88.3,94.0,830.7,6.6,Active,6,Good
1750,69.5,98.5,843.1,8.9,Sedentary,9,Good
1751,0.0,99.7,4310.1,7.3,Active,5,Good
1752,95.7,99.3,13653.7,5.5,Active,4,Good
1753,53.0,100.0,6781.7,4.9,Sedentary,8,Moderate
1754,60.7,95.8,5369.4,6.5,Active,3,Good
1755,81.7,97.7,2074.8,8.3,Active,2,Excellent
1756,76.4,99.7,248.6,5.2,Highly_Active,1,Excellent
1757,84.8,96.8,10.2,6.9,Active,2,Excellent
1758,93.4,98.7,5135.5,3.8,Sedentary,2,Good
1759,0.0,100.0,5494.4,4.9,Highly_Active,7,Moderate
1760,100.9,99.5,7159.7,6.5,Sedentary,7,Good
1761,64.4,96.5,3716.2,4.6,Active,1,Good
1762,73.1,100.0,847.9,7.0,Sedentary,5,Good
1763,101.6,96.3,32826.7,6.6,Active,6,Good
1764,79.5,99.8,5226.1,5.5,Sedentary,9,Moderate
1765,59.4,97.2,6258.1,9.2,Highly_Active,3,Excellent
1766,88.1,99.6,8075.8,6.1,Active,5,Good
1767,61.3,96.7,2803.6,7.8,Highly_Active,4,Excellent
1768,0.0,98.7,880.3,4.7,Highly_Active,3,Good
1769,63.4,96.1,1774.1,6.4,Highly_Active,4,Good
1770,77.7,100.0,121.6,5.1,Highly_Active,6,Good
1771,55.0,99.2,2029.6,8.2,Sedentary,3,Excellent
1772,50.4,98.5,389.5,5.3,Highly_Active,6,Good
1773,92.7,99.7,10682.5,8.4,Sedentary,4,Excellent
1774,80.4,98.0,10471.5,6.6,Sedentary,9,Moderate
1775,41.3,100.0,8081.5,7.8,Active,2,Excellent
1776,85.8,98.4,1652.0,7.3,Active,5,Good
1777,73.3,100.0,9057.2,6.3,Highly_Active,3,Good
1778,64.5,98.9,5609.0,6.9,Highly_Active,5,Good
1779,51.7,100.0,1707.8,7.6,Sedentary,6,Good
1780,0.0,100.0,1159.7,6.0,Highly_Active,1,Excellent
1781,79.7,95.8,1921.0,6.9,Highly_Active,3,Excellent
1782,86.8,96.2,2232.7,5.7,Active,4,Good
1783,0.0,100.0,1127.0,4.8,Active,3,Good
1784,103.0,97.5,3567.6,6.5,Active,1,Excellent
1785,55.7,100.0,8277.7,9.5,Active,1,Excellent
1786,76.9,97.9,22160.3,9.4,Sedentary,5,Excellent
1787,64.7,94.2,15460.8,0.0,Sedentary,8,Poor
1788,98.1,96.0,5846.9,6.6,Sedentary,9,Moderate
1789,66.4,100.0,864.9,6.6,Active,7,Good
1790,51.9,99.5,188.1,6.9,Highly_Active,10,Moderate
1791,74.9,99.9,552.3,4.3,Sedentary,7,Moderate
1792,74.8,98.3,30845.2,8.0,Active,3,Excellent
1793,73.1,98.4,11703.6,5.2,Active,4,Good
1794,82.6,100.0,8306.5,6.6,Active,2,Excellent
1795,89.6,99.0,4322.4,5.2,Active,4,Good
1796,87.7,97.1,7116.6,6.5,Active,4,Good
1797,50.4,97.3,976.7,7.4,Active,8,Good
1798,85.8,98.6,1871.3,6.7,Active,10,Moderate
1799,68.5,96.7,8898.4,8.2,Highly_Active,3,Excellent
1800,104.2,100.0,13848.2,7.7,Sedentary,2,Excellent
1801,69.0,100.0,860.9,5.8,Active,6,Good
1802,0.0,98.6,21461.8,9.5,Active,8,Good
1803,55.6,94.5,6592.8,8.4,Active,5,Good
1804,77.8,98.4,2247.6,6.2,Highly_Active,2,Excellent
1805,75.2,98.6,17249.4,6.8,Sedentary,1,Excellent
1806,105.8,93.5,13919.9,7.6,Sedentary,1,Excellent
1807,79.3,95.7,2418.5,6.2,Highly_Active,3,Good
1808,80.9,98.6,5840.5,6.3,Sedentary,7,Good
1809,40.0,96.6,3837.9,4.7,Sedentary,3,Good
1810,75.4,99.4,30680.5,2.5,Sedentary,1,Good
1811,79.5,97.9,12335.9,0.0,Highly_Active,10,Poor
1812,55.3,100.0,270.6,9.2,Active,10,Good
1813,54.6,99.4,28947.0,6.2,Active,5,Good
1814,81.5,98.3,349.8,6.0,Sedentary,7,Good
1815,64.3,98.0,1290.0,6.0,Sedentary,8,Moderate
1816,89.8,98.1,20767.0,4.2,Sedentary,8,Moderate
1817,62.5,98.3,6316.8,0.0,Sedentary,8,Poor
1818,78.9,99.9,32227.0,5.1,Highly_Active,7,Moderate
1819,79.6,97.5,13517.4,5.5,Highly_Active,10,Moderate
1820,57.7,97.6,5534.8,6.4,Sedentary,2,Excellent
1821,77.8,98.4,2293.2,6.0,Highly_Active,2,Excellent
1822,104.6,100.0,6765.1,5.9,Sedentary,1,Excellent
1823,106.5,96.2,86.2,7.6,Sedentary,10,Moderate
1824,100.0,94.7,5974.8,6.1,Sedentary,4,Good
1825,58.8,100.0,36119.1,8.5,Sedentary,10,Good
1826,89.5,98.1,9485.1,8.2,Active,3,Excellent
1827,59.4,98.5,1779.0,7.7,Active,1,Excellent
1828,99.5,100.0,2518.1,5.5,Active,9,Moderate
1829,47.0,96.4,3279.8,5.0,Active,7,Moderate
1830,75.4,98.9,15892.3,6.1,Sedentary,3,Good
1831,58.0,100.0,4077.9,8.3,Active,4,Excellent
1832,66.2,97.7,9852.2,6.0,Sedentary,1,Excellent
1833,67.3,99.1,9656.7,6.8,Highly_Active,10,Moderate
1834,89.9,99.7,7524.9,7.4,Sedentary,6,Good
1835,75.5,97.4,6283.9,5.6,Active,10,Moderate
1836,73.7,95.2,19512.8,5.5,Active,7,Moderate
1837,64.5,99.5,9879.0,6.5,Active,1,Excellent
1838,60.4,99.9,6936.6,7.3,Sedentary,1,Excellent
1839,97.2,100.0,140.3,8.5,Highly_Active,2,Excellent
1840,69.5,99.3,2777.6,4.3,Active,1,Good
1841,65.4,94.6,1367.1,5.2,Sedentary,5,Good
1842,83.8,95.8,21925.9,7.9,Highly_Active,10,Moderate
1843,103.7,97.4,8572.2,7.8,Active,1,Excellent
1844,62.4,100.0,480.6,8.6,Active,1,Excellent
1845,0.0,96.8,4377.4,5.3,Active,5,Good
1846,59.0,98.0,12161.6,5.7,Active,5,Good
1847,93.2,98.1,2041.5,5.7,Active,10,Moderate
1848,0.0,98.7,124.0,9.9,Sedentary,9,Good
1849,90.6,98.2,1735.3,5.2,Active,4,Good
1850,78.6,97.3,17197.6,8.4,Highly_Active,4,Excellent
1851,78.7,99.0,982.6,8.9,Sedentary,10,Good
1852,91.4,95.7,3930.1,5.8,Sedentary,8,Moderate
1853,95.6,98.0,768.5,6.3,Sedentary,6,Good
1854,79.4,98.4,14405.0,8.2,Sedentary,7,Good
1855,0.0,99.5,12678.1,6.1,Sedentary,4,Good
1856,102.8,98.2,1134.0,8.0,Sedentary,7,Good
1857,82.4,98.9,1277.0,6.8,Sedentary,7,Good
1858,62.8,97.7,1019.4,6.5,Sedentary,10,Moderate
1859,77.6,97.1,821.0,8.2,Sedentary,3,Excellent
1860,58.2,98.6,36092.5,6.1,Active,2,Excellent
1861,102.9,99.0,18013.0,0.0,Active,9,Poor
1862,67.6,95.1,17.3,6.6,Sedentary,1,Excellent
1863,49.3,93.5,2308.0,6.9,Highly_Active,3,Good
1864,40.0,99.1,13862.5,5.9,Sedentary,6,Good
1865,89.7,100.0,2560.8,7.1,Active,5,Good
1866,67.5,98.4,314.5,8.5,Active,5,Excellent
1867,60.2,95.7,4184.2,10.2,Active,6,Excellent
1868,85.0,100.0,5463.0,7.1,Highly_Active,9,Moderate
1869,65.0,96.1,14300.7,3.7,Highly_Active,7,Moderate
1870,77.6,99.4,19601.1,5.3,Active,9,Moderate
1871,59.6,98.9,3112.0,6.6,Active,3,Excellent
1872,76.6,92.6,7032.1,8.3,Active,3,Excellent
1873,102.2,100.0,12922.9,5.6,Highly_Active,1,Excellent
1874,81.7,100.0,761.0,8.4,Highly_Active,6,Good
1875,64.4,96.2,14669.4,6.5,Active,4,Good
1876,61.8,100.0,6029.8,6.4,Sedentary,1,Excellent
1877,94.1,97.8,2159.3,5.9,Sedentary,5,Good
1878,72.6,94.8,4670.9,4.9,Highly_Active,4,Good
1879,84.3,100.0,26.9,4.5,Sedentary,3,Good
1880,61.3,97.6,7112.2,4.0,Highly_Active,3,Good
1881,79.0,100.0,468.1,6.6,Sedentary,9,Moderate
1882,64.9,97.0,4423.3,8.8,Sedentary,4,Excellent
1883,58.4,94.4,3883.3,3.8,Highly_Active,10,Moderate
1884,68.0,99.5,14142.2,8.6,Highly_Active,10,Good
1885,86.1,98.2,4103.5,5.9,Active,1,Excellent
1886,62.2,96.5,3787.3,5.5,Sedentary,3,Good
1887,100.7,97.2,5498.2,5.6,Active,8,Moderate
1888,73.3,100.0,16531.2,5.7,Active,9,Moderate
1889,77.7,99.6,7340.3,7.1,Highly_Active,4,Good
1890,74.0,97.6,8758.0,6.8,Sedentary,7,Good
1891,62.9,100.0,7208.6,7.6,Highly_Active,2,Excellent
1892,71.0,98.6,1880.4,8.0,Active,6,Good
1893,60.3,100.0,6768.7,7.5,Highly_Active,2,Excellent
1894,101.7,96.7,6456.4,6.4,Active,6,Good
1895,246.1,100.0,5614.1,6.3,Active,2,Excellent
1896,86.8,99.2,12245.2,5.2,Sedentary,4,Good
1897,0.0,94.3,7435.2,7.4,Highly_Active,8,Good
1898,63.8,99.1,4216.0,5.2,Sedentary,9,Moderate
1899,54.7,96.6,948.3,4.4,Sedentary,5,Good
1900,88.1,98.7,944.4,3.6,Sedentary,4,Good
1901,79.9,97.9,5304.5,3.2,Active,10,Moderate
1902,70.4,96.6,2161.2,6.2,Active,8,Moderate
1903,77.4,97.2,11724.1,5.8,Sedentary,10,Moderate
1904,59.8,100.0,830.5,7.5,Highly_Active,8,Good
1905,63.2,100.0,1595.7,6.7,Active,5,Good
1906,95.1,97.2,9829.1,4.9,Active,10,Moderate
1907,76.2,96.2,4995.2,5.0,Sedentary,7,Moderate
1908,69.1,99.9,6634.9,7.4,Sedentary,10,Moderate
1909,84.9,98.4,4064.6,8.7,Sedentary,2,Excellent
1910,60.7,100.0,2924.6,4.3,Highly_Active,4,Good
1911,0.0,96.0,2037.0,7.9,Active,4,Excellent
1912,50.1,92.9,1058.8,5.6,Highly_Active,5,Good
1913,77.1,97.3,3762.1,4.8,Active,4,Good
1914,79.8,98.5,19047.9,6.0,Highly_Active,1,Excellent
1915,60.3,99.0,2608.4,7.6,Highly_Active,8,Good
1916,90.8,96.2,518.3,6.6,Active,9,Moderate
1917,58.2,100.0,11668.8,2.7,Active,1,Good
1918,73.9,96.2,3268.2,5.2,Active,6,Moderate
1919,93.7,99.7,2774.1,4.9,Highly_Active,8,Moderate
1920,101.8,99.1,15693.6,5.4,Active,4,Good
1921,81.1,98.1,706.2,0.0,Sedentary,2,Moderate
1922,40.9,99.0,2298.7,0.0,Highly_Active,4,Moderate
1923,59.4,100.0,16251.9,8.4,Highly_Active,8,Good
1924,86.6,98.7,2339.3,6.7,Active,1,Excellent
1925,90.7,99.6,4963.0,5.1,Sedentary,3,Good
1926,91.1,98.6,12827.7,8.6,Highly_Active,4,Excellent
1927,65.2,99.7,3731.4,6.2,Sedentary,10,Moderate
1928,78.5,98.5,13562.6,7.3,Active,10,Moderate
1929,85.2,96.9,2028.4,6.1,Active,7,Good
1930,63.8,100.0,2663.4,10.7,Active,9,Good
1931,66.6,100.0,5414.8,6.2,Sedentary,6,Good
1932,62.4,100.0,1588.4,4.5,Highly_Active,9,Moderate
1933,87.4,96.0,4394.0,7.1,Active,4,Good
1934,75.3,98.8,316.5,4.5,Sedentary,6,Moderate
1935,89.2,96.6,4679.0,8.4,Active,6,Good
1936,83.7,95.6,4953.4,4.9,Highly_Active,6,Moderate
1937,75.3,96.9,15715.2,9.4,Highly_Active,1,Excellent
1938,75.4,96.3,9102.6,6.0,Highly_Active,4,Good
1939,68.6,94.7,11789.7,6.2,Highly_Active,1,Excellent
1940,81.1,96.7,654.0,4.7,Active,9,Moderate
1941,94.3,100.0,1138.6,8.2,Sedentary,2,Excellent
1942,76.9,98.9,14650.8,8.6,Active,7,Good
1943,62.8,96.7,6651.2,6.9,Sedentary,4,Good
1944,75.6,96.4,7327.1,8.4,Active,7,Good
1945,85.0,100.0,6554.1,7.7,Active,10,Moderate
1946,73.9,98.8,14492.2,6.0,Active,8,Moderate
1947,94.3,96.9,20990.3,6.5,Highly_Active,5,Good
1948,90.6,95.2,2963.4,5.7,Highly_Active,3,Good
1949,106.5,100.0,2386.0,3.7,Sedentary,4,Good
1950,74.9,99.1,676.5,7.4,Highly_Active,7,Good
1951,75.6,98.8,5936.0,8.0,Highly_Active,3,Excellent
1952,66.4,98.4,278.8,7.6,Highly_Active,3,Excellent
1953,66.2,94.9,7028.0,8.6,Active,7,Good
1954,98.0,95.8,16441.8,7.1,Sedentary,4,Good
1955,63.3,100.0,26.0,5.8,Highly_Active,3,Good
1956,55.6,100.0,8037.6,6.2,Sedentary,2,Excellent
1957,81.0,97.9,7601.8,5.5,Sedentary,3,Good
1958,49.6,98.4,981.4,8.2,Active,8,Good
1959,64.1,100.0,8751.1,9.7,Sedentary,2,Excellent
1960,83.6,97.1,6695.3,4.6,Active,5,Good
1961,0.0,100.0,3322.8,6.4,Sedentary,7,Good
1962,72.3,99.6,1557.3,7.1,Active,3,Excellent
1963,72.7,97.5,6159.8,5.6,Active,6,Good
1964,79.1,100.0,9414.4,5.3,Sedentary,10,Moderate
1965,62.5,97.7,4685.2,4.2,Active,1,Good
1966,86.9,98.1,7001.2,8.2,Active,2,Excellent
1967,105.1,98.9,18143.5,6.7,Highly_Active,4,Good
1968,0.0,97.7,4424.4,7.1,Active,3,Excellent
1969,56.9,95.7,6340.4,6.4,Highly_Active,7,Good
1970,81.5,98.4,13875.5,6.8,Highly_Active,6,Good
1971,76.0,97.5,11118.5,6.8,Sedentary,7,Good
1972,107.6,98.1,10851.7,6.7,Highly_Active,9,Moderate
1973,56.6,97.5,552.6,4.2,Active,2,Good
1974,87.9,99.1,4488.6,8.8,Highly_Active,10,Good
1975,91.6,98.7,9098.6,5.4,Active,8,Moderate
1976,76.9,98.2,17737.5,7.1,Sedentary,4,Good
1977,55.9,97.8,3223.5,9.8,Highly_Active,6,Excellent
1978,57.2,95.4,1189.3,5.7,Highly_Active,2,Good
1979,78.0,98.2,3169.8,5.3,Sedentary,4,Good
1980,60.8,100.0,10918.4,6.0,Active,10,Moderate
1981,115.4,95.4,11869.6,5.7,Sedentary,6,Good
1982,68.4,100.0,1957.3,9.3,Highly_Active,5,Excellent
1983,86.2,96.1,707.1,6.7,Active,4,Good
1984,60.1,94.3,10026.2,3.2,Sedentary,9,Moderate
1985,61.7,100.0,9617.3,7.3,Sedentary,7,Good
1986,55.7,93.6,1405.6,8.4,Active,7,Good
1987,83.7,95.3,5445.3,6.6,Active,8,Moderate
1988,85.7,94.8,8799.9,5.6,Active,1,Excellent
1989,44.7,99.1,1492.6,8.5,Sedentary,7,Good
1990,81.7,99.0,5391.3,6.7,Active,4,Good
1991,73.7,98.9,12537.5,3.9,Active,4,Good
1992,51.5,97.8,130.8,7.1,Highly_Active,6,Good
1993,61.7,95.4,3734.6,4.5,Active,8,Moderate
1994,92.4,96.7,10493.1,5.8,Sedentary,3,Good
1995,84.4,100.0,4106.6,7.1,Sedentary,9,Moderate
1996,75.9,99.8,7238.8,5.8,Sedentary,7,Good
1997,85.7,95.9,2282.5,6.8,Active,5,Good
1998,82.6,93.1,708.9,7.9,Highly_Active,10,Moderate
1999,60.7,95.0,16208.5,0.0,Sedentary,3,Moderate
2000,62.1,96.8,4012.3,4.4,Active,9,Moderate
2001,71.7,97.4,1405.3,8.1,Highly_Active,6,Good
2002,78.0,99.4,6005.8,4.3,Sedentary,9,Moderate
2003,61.9,97.0,5700.8,9.3,Sedentary,10,Good
2004,86.7,96.2,509.5,9.5,Active,7,Good
2005,54.5,98.0,10049.0,7.0,Active,9,Moderate
2006,81.5,95.9,2135.9,7.7,Active,2,Excellent
2007,61.7,97.8,5924.7,6.6,Active,6,Good
2008,87.7,99.5,4384.0,4.4,Highly_Active,3,Good
2009,0.0,97.3,1293.0,8.6,Active,10,Good
2010,0.0,97.7,626.8,5.9,Sedentary,9,Moderate
2011,83.1,99.1,16.4,7.5,Highly_Active,1,Excellent
2012,75.9,100.0,5806.9,6.4,Sedentary,6,Good
2013,96.2,99.8,8223.6,6.0,Highly_Active,4,Good
2014,72.8,97.7,1608.5,6.1,Sedentary,10,Moderate
2015,81.7,100.0,1576.9,6.1,Highly_Active,8,Moderate
2016,73.8,99.4,1816.2,6.3,Sedentary,6,Good
